DATE,DYCO
2021-07-23,-0.0050086
2021-07-26,-0.00313355
2021-07-27,-0.01084496
2021-07-28,0.00063665
2021-07-29,0.00107981
2021-07-30,-0.03079001
2021-08-02,0.01146912
2021-08-03,0.00461331
2021-08-04,-0.00294407
2021-08-05,-0.00250783
2021-08-06,0.00250363
2021-08-09,0.00495983
2021-08-10,-0.00288835
2021-08-11,-0.00705762
2021-08-12,-0.00530696
2021-08-13,0.00563824
2021-08-16,-0.01748269
2021-08-17,-0.01553132
2021-08-18,-0.00888953
2021-08-19,0.00614905
2021-08-20,0.00805792
2021-08-23,-0.01283345
2021-08-24,0.02244275
2021-08-25,0.00959012
2021-08-26,-0.02042745
2021-08-27,0.01517704
2021-08-30,-0.00735861
2021-08-31,-0.00838069
2021-09-01,0.00657904
2021-09-02,-0.01773212
2021-09-03,0.00179535
2021-09-06,0.00620261
2021-09-08,-0.01960517
2021-09-09,0.01354817
2021-09-10,-0.0118531
2021-09-13,0.01496358
2021-09-14,0.00259985
2021-09-15,-0.01041829
2021-09-16,-0.00907943
2021-09-17,-0.0122189
2021-09-20,-0.02030419
2021-09-21,0.01566731
2021-09-22,0.01012087
2021-09-23,0.01083554
2021-09-24,-0.0101192
2021-09-27,-0.00985199
2021-09-28,-0.03437265
2021-09-29,0.00132955
2021-09-30,0.00234285
2021-10-01,0.01255088
2021-10-04,-0.02805735
2021-10-05,-0.01200325
2021-10-06,-0.00502669
2021-10-07,0.00582522
2021-10-08,0.01305004
2021-10-11,-0.01238006
2021-10-13,0.01437567
2021-10-14,-0.00614653
2021-10-15,0.00873375
2021-10-18,-0.00650513
2021-10-19,-0.0374352
2021-10-20,-0.01020187
2021-10-21,-0.02415469
2021-10-22,-0.00565845
2021-10-25,0.02260925
2021-10-26,-0.02453414
2021-10-27,-0.00384577
2021-10-28,-0.00957783
2021-10-29,-0.01662425
2021-11-01,0.01471808
2021-11-03,0.01573671
2021-11-04,-0.01481263
2021-11-05,0.01458415
2021-11-08,-0.0010048
2021-11-09,0.01660614
2021-11-10,-0.00424895
2021-11-11,0.0173896
2021-11-12,-0.03329707
2021-11-16,-0.02456431
2021-11-17,-0.01391621
2021-11-18,0.00248415
2021-11-19,0.01006409
2021-11-22,-0.0163158
2021-11-23,0.00596574
2021-11-24,-0.00392276
2021-11-25,0.00470246
2021-11-26,-0.02367914
2021-11-29,-0.00249481
2021-11-30,-0.00907877
2021-12-01,-0.01699317
2021-12-02,0.02791792
2021-12-03,0.01054731
2021-12-06,0.01464197
2021-12-07,0.00625555
2021-12-08,0.01623169
2021-12-09,-0.01714033
2021-12-10,0.01376043
2021-12-13,-0.00100754
2021-12-14,-0.0143811
2021-12-15,0.01221985
2021-12-16,0.00483563
2021-12-17,-0.00330576
2021-12-20,-0.01825624
2021-12-21,0.00144636
2021-12-22,-0.00843514
2021-12-23,-0.00848312
2021-12-24,-0.00014201
2021-12-27,0.00702539
2021-12-28,-0.00888225
2021-12-29,-0.0106671
2021-12-30,0.01777018
2021-12-31,-0.00034916
2022-01-03,-0.02344971
2022-01-04,-0.01766247
2022-01-05,-0.03850336
2022-01-06,0.00204959
2022-01-07,-0.00122334
2022-01-10,-0.01581502
2022-01-11,0.03174742
2022-01-12,0.0234071
2022-01-13,-0.0181279
2022-01-14,0.00436855
2022-01-17,-0.00978267
2022-01-18,-0.01003013
2022-01-19,0.02253481
2022-01-20,0.02487248
2022-01-21,0.0031204
2022-01-24,-0.01632793
2022-01-25,0.01495907
2022-01-26,0.01581654
2022-01-27,0.00970809
2022-01-28,-0.00504017
2022-01-31,0.02048644
2022-02-01,0.00315523
2022-02-02,-0.01178396
2022-02-03,-0.00776968
2022-02-04,0.00028836
2022-02-07,-0.01167772
2022-02-08,0.00361468
2022-02-09,0.0261061
2022-02-10,-0.00050107
2022-02-11,-0.00605569
2022-02-14,0.00763127
2022-02-15,0.01874051
2022-02-16,0.00725877
2022-02-17,-0.01576724
